753	10.6074	 61.7626	20
754	10.553	 61.8352	20
755	10.4988	 61.9074	20
756	10.4449	 61.9792	20
757	10.3912	 62.0505	20
758	10.3377	 62.1214	20
759	10.2845	 62.1919	20
760	10.2315	 62.2619	20
761	10.1788	 62.3315	20
762	10.1264	 62.4007	20
763	10.0741	 62.4695	20
764	10.0221	 62.5378	20
765	9.97041	 62.6058	20
766	9.91891	 62.6733	20
767	9.86766	 62.7404	20
768	9.81665	 62.8071	20
769	9.76588	 62.8734	20
770	9.71535	 62.9393	20
771	9.66507	 63.0048	20
772	9.61502	 63.0699	20
773	9.56522	 63.1346	20
774	9.51565	 63.1989	20
775	9.46633	 63.2629	20
776	9.41724	 63.3264	20
777	9.36839	 63.3895	20
778	9.31978	 63.4522	20
779	9.27141	 63.5146	20
780	9.22327	 63.5766	20
781	9.17537	 63.6382	20
782	9.12771	 63.6994	20
783	9.08028	 63.7602	20
784	9.03308	 63.8206	20
785	8.98612	 63.8807	20
786	8.9394	 63.9404	20
787	8.8929	 63.9998	20
788	8.84664	 64.0587	20
789	8.80062	 64.1173	20
790	8.75482	 64.1756	20
791	8.70925	 64.2335	20
792	8.61858	 64.3485	20
793	8.52881	 64.4621	20
794	8.43995	 64.5743	20
795	8.35199	 64.6851	20
796	8.26494	 64.7945	20
797	8.17878	 64.9025	20
798	8.09352	 65.0091	20
799	8.00914	 65.1145	20
800	7.92565	 65.2185	20
801	7.84304	 65.3212	20
802	7.7613	 65.4225	20
803	7.68043	 65.5227	20
804	7.60042	 65.6215	20
805	7.52126	 65.7191	20
806	7.44296	 65.8155	20
807	7.3655	 65.9106	20
808	7.28887	 66.0045	20
809	7.21308	 66.0972	20
810	7.13812	 66.1888	20
811	7.06398	 66.2792	20
812	6.99065	 66.3684	20
813	6.91813	 66.4565	20
814	6.84641	 66.5434	20
815	6.77548	 66.6293	20
816	6.70535	 66.714	20
817	6.636	 66.7977	20
818	6.56742	 66.8803	20
819	6.49962	 66.9618	20
820	6.43258	 67.0422	20
821	6.3663	 67.1217	20
822	6.30077	 67.2001	20
823	6.23598	 67.2775	20
824	6.17194	 67.3539	20
825	6.10862	 67.4293	20
826	6.04604	 67.5037	20
827	5.98417	 67.5771	20
828	5.92302	 67.6496	20
829	5.86257	 67.7212	20
830	5.80282	 67.7918	20
831	5.74377	 67.8616	20
832	5.68541	 67.9304	20
833	5.62773	 67.9983	20
834	5.57073	 68.0653	20
